PID,field_abstract,field_alt_title,field_classification,field_copyright_date,field_date_captured,field_dewey_classification,field_edition,field_edtf_date_created,field_edtf_date_issued,field_extent,field_full_title,field_geographic_subject,field_identifier,field_is_preceded_by,field_is_succeeded_by,field_isbn,field_language,field_lcc_classification,field_linked_agent,field_local_identifier,field_mode_of_issuance,field_note,field_oclc_number,field_physical_form,field_pid,field_place_published,field_place_published_country,field_resource_type,field_rights,field_subject,field_subjects_name,field_table_of_contents,title
lsu-ag-agexp:8434,,,,,,,,,,,lsu-ag-agexp:8413-78,,,,,,,,,,,,,,lsu-ag-agexp:8434,,,,,,,,lsu-ag-agexp:8413-78
lsu-ag-agexp:8435,,,,,,,,,,,lsu-ag-agexp:8413-139,,,,,,,,,,,,,,lsu-ag-agexp:8435,,,,,,,,lsu-ag-agexp:8413-139
lsu-ag-agexp:8436,,,,,,,,,,,lsu-ag-agexp:8413-64,,,,,,,,,,,,,,lsu-ag-agexp:8436,,,,,,,,lsu-ag-agexp:8413-64
lsu-ag-agexp:8437,,,,,,,,,,,lsu-ag-agexp:8413-25,,,,,,,,,,,,,,lsu-ag-agexp:8437,,,,,,,,lsu-ag-agexp:8413-25
lsu-ag-agexp:8438,,,,,,,,,,,lsu-ag-agexp:8413-54,,,,,,,,,,,,,,lsu-ag-agexp:8438,,,,,,,,lsu-ag-agexp:8413-54
lsu-ag-agexp:8439,,,,,,,,,,,lsu-ag-agexp:8413-19,,,,,,,,,,,,,,lsu-ag-agexp:8439,,,,,,,,lsu-ag-agexp:8413-19
lsu-ag-agexp:843,,,,,,,,,,,lsu-ag-agexp:831-31,,,,,,,,,,,,,,lsu-ag-agexp:843,,,,,,,,lsu-ag-agexp:831-31
lsu-ag-agexp:8440,,,,,,,,,,,lsu-ag-agexp:8413-143,,,,,,,,,,,,,,lsu-ag-agexp:8440,,,,,,,,lsu-ag-agexp:8413-143
lsu-ag-agexp:8441,,,,,,,,,,,lsu-ag-agexp:8413-27,,,,,,,,,,,,,,lsu-ag-agexp:8441,,,,,,,,lsu-ag-agexp:8413-27
lsu-ag-agexp:8442,,,,,,,,,,,lsu-ag-agexp:8413-40,,,,,,,,,,,,,,lsu-ag-agexp:8442,,,,,,,,lsu-ag-agexp:8413-40
lsu-ag-agexp:8443,,,,,,,,,,,lsu-ag-agexp:8413-113,,,,,,,,,,,,,,lsu-ag-agexp:8443,,,,,,,,lsu-ag-agexp:8413-113
lsu-ag-agexp:8444,,,,,,,,,,,lsu-ag-agexp:8413-9,,,,,,,,,,,,,,lsu-ag-agexp:8444,,,,,,,,lsu-ag-agexp:8413-9
lsu-ag-agexp:8445,,,,,,,,,,,lsu-ag-agexp:8413-131,,,,,,,,,,,,,,lsu-ag-agexp:8445,,,,,,,,lsu-ag-agexp:8413-131
lsu-ag-agexp:8446,,,,,,,,,,,lsu-ag-agexp:8413-89,,,,,,,,,,,,,,lsu-ag-agexp:8446,,,,,,,,lsu-ag-agexp:8413-89
lsu-ag-agexp:8447,,,,,,,,,,,lsu-ag-agexp:8413-115,,,,,,,,,,,,,,lsu-ag-agexp:8447,,,,,,,,lsu-ag-agexp:8413-115
lsu-ag-agexp:8448,,,,,,,,,,,lsu-ag-agexp:8413-87,,,,,,,,,,,,,,lsu-ag-agexp:8448,,,,,,,,lsu-ag-agexp:8413-87
lsu-ag-agexp:8449,,,,,,,,,,,lsu-ag-agexp:8413-36,,,,,,,,,,,,,,lsu-ag-agexp:8449,,,,,,,,lsu-ag-agexp:8413-36
lsu-ag-agexp:844,,,,,,,,,,,lsu-ag-agexp:831-3,,,,,,,,,,,,,,lsu-ag-agexp:844,,,,,,,,lsu-ag-agexp:831-3
lsu-ag-agexp:8450,,,,,,,,,,,lsu-ag-agexp:8413-53,,,,,,,,,,,,,,lsu-ag-agexp:8450,,,,,,,,lsu-ag-agexp:8413-53
lsu-ag-agexp:8451,,,,,,,,,,,lsu-ag-agexp:8413-127,,,,,,,,,,,,,,lsu-ag-agexp:8451,,,,,,,,lsu-ag-agexp:8413-127
lsu-ag-agexp:8452,,,,,,,,,,,lsu-ag-agexp:8413-16,,,,,,,,,,,,,,lsu-ag-agexp:8452,,,,,,,,lsu-ag-agexp:8413-16
lsu-ag-agexp:8453,,,,,,,,,,,lsu-ag-agexp:8413-111,,,,,,,,,,,,,,lsu-ag-agexp:8453,,,,,,,,lsu-ag-agexp:8413-111
lsu-ag-agexp:8454,,,,,,,,,,,lsu-ag-agexp:8413-41,,,,,,,,,,,,,,lsu-ag-agexp:8454,,,,,,,,lsu-ag-agexp:8413-41
lsu-ag-agexp:8455,,,,,,,,,,,lsu-ag-agexp:8413-69,,,,,,,,,,,,,,lsu-ag-agexp:8455,,,,,,,,lsu-ag-agexp:8413-69
lsu-ag-agexp:8456,,,,,,,,,,,lsu-ag-agexp:8413-71,,,,,,,,,,,,,,lsu-ag-agexp:8456,,,,,,,,lsu-ag-agexp:8413-71
lsu-ag-agexp:8457,,,,,,,,,,,lsu-ag-agexp:8413-103,,,,,,,,,,,,,,lsu-ag-agexp:8457,,,,,,,,lsu-ag-agexp:8413-103
lsu-ag-agexp:8458,,,,,,,,,,,lsu-ag-agexp:8413-46,,,,,,,,,,,,,,lsu-ag-agexp:8458,,,,,,,,lsu-ag-agexp:8413-46
lsu-ag-agexp:8459,,,,,,,,,,,lsu-ag-agexp:8413-105,,,,,,,,,,,,,,lsu-ag-agexp:8459,,,,,,,,lsu-ag-agexp:8413-105
lsu-ag-agexp:845,,,,,,,,,,,lsu-ag-agexp:831-4,,,,,,,,,,,,,,lsu-ag-agexp:845,,,,,,,,lsu-ag-agexp:831-4
lsu-ag-agexp:8460,,,,,,,,,,,lsu-ag-agexp:8413-91,,,,,,,,,,,,,,lsu-ag-agexp:8460,,,,,,,,lsu-ag-agexp:8413-91
lsu-ag-agexp:8461,,,,,,,,,,,lsu-ag-agexp:8413-129,,,,,,,,,,,,,,lsu-ag-agexp:8461,,,,,,,,lsu-ag-agexp:8413-129
lsu-ag-agexp:8462,,,,,,,,,,,lsu-ag-agexp:8413-156,,,,,,,,,,,,,,lsu-ag-agexp:8462,,,,,,,,lsu-ag-agexp:8413-156
lsu-ag-agexp:8463,,,,,,,,,,,lsu-ag-agexp:8413-24,,,,,,,,,,,,,,lsu-ag-agexp:8463,,,,,,,,lsu-ag-agexp:8413-24
lsu-ag-agexp:8464,,,,,,,,,,,lsu-ag-agexp:8413-63,,,,,,,,,,,,,,lsu-ag-agexp:8464,,,,,,,,lsu-ag-agexp:8413-63
lsu-ag-agexp:8465,,,,,,,,,,,lsu-ag-agexp:8413-167,,,,,,,,,,,,,,lsu-ag-agexp:8465,,,,,,,,lsu-ag-agexp:8413-167
lsu-ag-agexp:8466,,,,,,,,,,,lsu-ag-agexp:8413-15,,,,,,,,,,,,,,lsu-ag-agexp:8466,,,,,,,,lsu-ag-agexp:8413-15
lsu-ag-agexp:8467,,,,,,,,,,,lsu-ag-agexp:8413-96,,,,,,,,,,,,,,lsu-ag-agexp:8467,,,,,,,,lsu-ag-agexp:8413-96
lsu-ag-agexp:8468,,,,,,,,,,,lsu-ag-agexp:8413-31,,,,,,,,,,,,,,lsu-ag-agexp:8468,,,,,,,,lsu-ag-agexp:8413-31
lsu-ag-agexp:8469,,,,,,,,,,,lsu-ag-agexp:8413-82,,,,,,,,,,,,,,lsu-ag-agexp:8469,,,,,,,,lsu-ag-agexp:8413-82
lsu-ag-agexp:846,,,,,,,,,,,lsu-ag-agexp:831-30,,,,,,,,,,,,,,lsu-ag-agexp:846,,,,,,,,lsu-ag-agexp:831-30
lsu-ag-agexp:8470,,,,,,,,,,,lsu-ag-agexp:8413-125,,,,,,,,,,,,,,lsu-ag-agexp:8470,,,,,,,,lsu-ag-agexp:8413-125
lsu-ag-agexp:8471,,,,,,,,,,,lsu-ag-agexp:8413-153,,,,,,,,,,,,,,lsu-ag-agexp:8471,,,,,,,,lsu-ag-agexp:8413-153
lsu-ag-agexp:8472,,,,,,,,,,,lsu-ag-agexp:8413-61,,,,,,,,,,,,,,lsu-ag-agexp:8472,,,,,,,,lsu-ag-agexp:8413-61
lsu-ag-agexp:8473,,,,,,,,,,,lsu-ag-agexp:8413-48,,,,,,,,,,,,,,lsu-ag-agexp:8473,,,,,,,,lsu-ag-agexp:8413-48
lsu-ag-agexp:8474,,,,,,,,,,,lsu-ag-agexp:8413-47,,,,,,,,,,,,,,lsu-ag-agexp:8474,,,,,,,,lsu-ag-agexp:8413-47
lsu-ag-agexp:8475,,,,,,,,,,,lsu-ag-agexp:8413-92,,,,,,,,,,,,,,lsu-ag-agexp:8475,,,,,,,,lsu-ag-agexp:8413-92
lsu-ag-agexp:8476,,,,,,,,,,,lsu-ag-agexp:8413-107,,,,,,,,,,,,,,lsu-ag-agexp:8476,,,,,,,,lsu-ag-agexp:8413-107
lsu-ag-agexp:8477,,,,,,,,,,,lsu-ag-agexp:8413-166,,,,,,,,,,,,,,lsu-ag-agexp:8477,,,,,,,,lsu-ag-agexp:8413-166
lsu-ag-agexp:8478,,,,,,,,,,,lsu-ag-agexp:8413-3,,,,,,,,,,,,,,lsu-ag-agexp:8478,,,,,,,,lsu-ag-agexp:8413-3
lsu-ag-agexp:8479,,,,,,,,,,,lsu-ag-agexp:8413-110,,,,,,,,,,,,,,lsu-ag-agexp:8479,,,,,,,,lsu-ag-agexp:8413-110
lsu-ag-agexp:847,,,,,,,,,,,lsu-ag-agexp:831-17,,,,,,,,,,,,,,lsu-ag-agexp:847,,,,,,,,lsu-ag-agexp:831-17
lsu-ag-agexp:8480,,,,,,,,,,,lsu-ag-agexp:8413-4,,,,,,,,,,,,,,lsu-ag-agexp:8480,,,,,,,,lsu-ag-agexp:8413-4
lsu-ag-agexp:8481,,,,,,,,,,,lsu-ag-agexp:8413-157,,,,,,,,,,,,,,lsu-ag-agexp:8481,,,,,,,,lsu-ag-agexp:8413-157
lsu-ag-agexp:8482,,,,,,,,,,,lsu-ag-agexp:8413-30,,,,,,,,,,,,,,lsu-ag-agexp:8482,,,,,,,,lsu-ag-agexp:8413-30
lsu-ag-agexp:8483,,,,,,,,,,,lsu-ag-agexp:8413-122,,,,,,,,,,,,,,lsu-ag-agexp:8483,,,,,,,,lsu-ag-agexp:8413-122
lsu-ag-agexp:8484,,,,,,,,,,,lsu-ag-agexp:8413-62,,,,,,,,,,,,,,lsu-ag-agexp:8484,,,,,,,,lsu-ag-agexp:8413-62
lsu-ag-agexp:8485,,,,,,,,,,,lsu-ag-agexp:8413-117,,,,,,,,,,,,,,lsu-ag-agexp:8485,,,,,,,,lsu-ag-agexp:8413-117
lsu-ag-agexp:8486,,,,,,,,,,,lsu-ag-agexp:8413-102,,,,,,,,,,,,,,lsu-ag-agexp:8486,,,,,,,,lsu-ag-agexp:8413-102
lsu-ag-agexp:8487,,,,,,,,,,,lsu-ag-agexp:8413-17,,,,,,,,,,,,,,lsu-ag-agexp:8487,,,,,,,,lsu-ag-agexp:8413-17
lsu-ag-agexp:8488,,,,,,,,,,,lsu-ag-agexp:8413-155,,,,,,,,,,,,,,lsu-ag-agexp:8488,,,,,,,,lsu-ag-agexp:8413-155
lsu-ag-agexp:8489,,,,,,,,,,,lsu-ag-agexp:8413-35,,,,,,,,,,,,,,lsu-ag-agexp:8489,,,,,,,,lsu-ag-agexp:8413-35
lsu-ag-agexp:848,,,,,,,,,,,lsu-ag-agexp:831-35,,,,,,,,,,,,,,lsu-ag-agexp:848,,,,,,,,lsu-ag-agexp:831-35
lsu-ag-agexp:8490,,,,,,,,,,,lsu-ag-agexp:8413-55,,,,,,,,,,,,,,lsu-ag-agexp:8490,,,,,,,,lsu-ag-agexp:8413-55
lsu-ag-agexp:8491,,,,,,,,,,,lsu-ag-agexp:8413-132,,,,,,,,,,,,,,lsu-ag-agexp:8491,,,,,,,,lsu-ag-agexp:8413-132
lsu-ag-agexp:8492,,,,,,,,,,,lsu-ag-agexp:8413-94,,,,,,,,,,,,,,lsu-ag-agexp:8492,,,,,,,,lsu-ag-agexp:8413-94
lsu-ag-agexp:8493,,,,,,,,,,,lsu-ag-agexp:8413-23,,,,,,,,,,,,,,lsu-ag-agexp:8493,,,,,,,,lsu-ag-agexp:8413-23
lsu-ag-agexp:8494,,,,,,,,,,,lsu-ag-agexp:8413-5,,,,,,,,,,,,,,lsu-ag-agexp:8494,,,,,,,,lsu-ag-agexp:8413-5
lsu-ag-agexp:8495,,,,,,,,,,,lsu-ag-agexp:8413-97,,,,,,,,,,,,,,lsu-ag-agexp:8495,,,,,,,,lsu-ag-agexp:8413-97
lsu-ag-agexp:8496,,,,,,,,,,,lsu-ag-agexp:8413-137,,,,,,,,,,,,,,lsu-ag-agexp:8496,,,,,,,,lsu-ag-agexp:8413-137
lsu-ag-agexp:8497,,,,,,,,,,,lsu-ag-agexp:8413-114,,,,,,,,,,,,,,lsu-ag-agexp:8497,,,,,,,,lsu-ag-agexp:8413-114
lsu-ag-agexp:8498,,,,,,,,,,,lsu-ag-agexp:8413-58,,,,,,,,,,,,,,lsu-ag-agexp:8498,,,,,,,,lsu-ag-agexp:8413-58
lsu-ag-agexp:8499,,,,,,,,,,,lsu-ag-agexp:8413-45,,,,,,,,,,,,,,lsu-ag-agexp:8499,,,,,,,,lsu-ag-agexp:8413-45
lsu-ag-agexp:849,,,,,,,,,,,lsu-ag-agexp:831-23,,,,,,,,,,,,,,lsu-ag-agexp:849,,,,,,,,lsu-ag-agexp:831-23
lsu-ag-agexp:84,,,,,,,,,,,lsu-ag-agexp:42-5,,,,,,,,,,,,,,lsu-ag-agexp:84,,,,,,,,lsu-ag-agexp:42-5
lsu-ag-agexp:8500,,,,,,,,,,,lsu-ag-agexp:8413-1,,,,,,,,,,,,,,lsu-ag-agexp:8500,,,,,,,,lsu-ag-agexp:8413-1
lsu-ag-agexp:8501,,,,,,,,,,,lsu-ag-agexp:8413-126,,,,,,,,,,,,,,lsu-ag-agexp:8501,,,,,,,,lsu-ag-agexp:8413-126
lsu-ag-agexp:8502,,,,,,,,,,,lsu-ag-agexp:8413-88,,,,,,,,,,,,,,lsu-ag-agexp:8502,,,,,,,,lsu-ag-agexp:8413-88
lsu-ag-agexp:8503,,,,,,,,,,,lsu-ag-agexp:8413-100,,,,,,,,,,,,,,lsu-ag-agexp:8503,,,,,,,,lsu-ag-agexp:8413-100
lsu-ag-agexp:8504,,,,,,,,,,,lsu-ag-agexp:8413-6,,,,,,,,,,,,,,lsu-ag-agexp:8504,,,,,,,,lsu-ag-agexp:8413-6
lsu-ag-agexp:8505,,,,,,,,,,,lsu-ag-agexp:8413-146,,,,,,,,,,,,,,lsu-ag-agexp:8505,,,,,,,,lsu-ag-agexp:8413-146
lsu-ag-agexp:8506,,,,,,,,,,,lsu-ag-agexp:8413-83,,,,,,,,,,,,,,lsu-ag-agexp:8506,,,,,,,,lsu-ag-agexp:8413-83
lsu-ag-agexp:8507,,,,,,,,,,,lsu-ag-agexp:8413-145,,,,,,,,,,,,,,lsu-ag-agexp:8507,,,,,,,,lsu-ag-agexp:8413-145
lsu-ag-agexp:8508,,,,,,,,,,,lsu-ag-agexp:8413-85,,,,,,,,,,,,,,lsu-ag-agexp:8508,,,,,,,,lsu-ag-agexp:8413-85
lsu-ag-agexp:8509,,,,,,,,,,,lsu-ag-agexp:8413-163,,,,,,,,,,,,,,lsu-ag-agexp:8509,,,,,,,,lsu-ag-agexp:8413-163
lsu-ag-agexp:850,,,,,,,,,,,lsu-ag-agexp:831-5,,,,,,,,,,,,,,lsu-ag-agexp:850,,,,,,,,lsu-ag-agexp:831-5
lsu-ag-agexp:8510,,,,,,,,,,,lsu-ag-agexp:8413-108,,,,,,,,,,,,,,lsu-ag-agexp:8510,,,,,,,,lsu-ag-agexp:8413-108
lsu-ag-agexp:8511,,,,,,,,,,,lsu-ag-agexp:8413-7,,,,,,,,,,,,,,lsu-ag-agexp:8511,,,,,,,,lsu-ag-agexp:8413-7
lsu-ag-agexp:8512,,,,,,,,,,,lsu-ag-agexp:8413-79,,,,,,,,,,,,,,lsu-ag-agexp:8512,,,,,,,,lsu-ag-agexp:8413-79
lsu-ag-agexp:8513,,,,,,,,,,,lsu-ag-agexp:8413-49,,,,,,,,,,,,,,lsu-ag-agexp:8513,,,,,,,,lsu-ag-agexp:8413-49
lsu-ag-agexp:8514,,,,,,,,,,,lsu-ag-agexp:8413-168,,,,,,,,,,,,,,lsu-ag-agexp:8514,,,,,,,,lsu-ag-agexp:8413-168
lsu-ag-agexp:8515,,,,,,,,,,,lsu-ag-agexp:8413-10,,,,,,,,,,,,,,lsu-ag-agexp:8515,,,,,,,,lsu-ag-agexp:8413-10
lsu-ag-agexp:8516,,,,,,,,,,,lsu-ag-agexp:8413-38,,,,,,,,,,,,,,lsu-ag-agexp:8516,,,,,,,,lsu-ag-agexp:8413-38
lsu-ag-agexp:8517,,,,,,,,,,,lsu-ag-agexp:8413-57,,,,,,,,,,,,,,lsu-ag-agexp:8517,,,,,,,,lsu-ag-agexp:8413-57
lsu-ag-agexp:8518,,,,,,,,,,,lsu-ag-agexp:8413-90,,,,,,,,,,,,,,lsu-ag-agexp:8518,,,,,,,,lsu-ag-agexp:8413-90
lsu-ag-agexp:8519,,,,,,,,,,,lsu-ag-agexp:8413-104,,,,,,,,,,,,,,lsu-ag-agexp:8519,,,,,,,,lsu-ag-agexp:8413-104
lsu-ag-agexp:851,,,,,,,,,,,lsu-ag-agexp:831-1,,,,,,,,,,,,,,lsu-ag-agexp:851,,,,,,,,lsu-ag-agexp:831-1
lsu-ag-agexp:8520,,,,,,,,,,,lsu-ag-agexp:8413-39,,,,,,,,,,,,,,lsu-ag-agexp:8520,,,,,,,,lsu-ag-agexp:8413-39
lsu-ag-agexp:8521,,,,,,,,,,,lsu-ag-agexp:8413-151,,,,,,,,,,,,,,lsu-ag-agexp:8521,,,,,,,,lsu-ag-agexp:8413-151
lsu-ag-agexp:8522,,,,,,,,,,,lsu-ag-agexp:8413-149,,,,,,,,,,,,,,lsu-ag-agexp:8522,,,,,,,,lsu-ag-agexp:8413-149
lsu-ag-agexp:8523,,,,,,,,,,,lsu-ag-agexp:8413-51,,,,,,,,,,,,,,lsu-ag-agexp:8523,,,,,,,,lsu-ag-agexp:8413-51
lsu-ag-agexp:8524,,,,,,,,,,,lsu-ag-agexp:8413-128,,,,,,,,,,,,,,lsu-ag-agexp:8524,,,,,,,,lsu-ag-agexp:8413-128
lsu-ag-agexp:8525,,,,,,,,,,,lsu-ag-agexp:8413-171,,,,,,,,,,,,,,lsu-ag-agexp:8525,,,,,,,,lsu-ag-agexp:8413-171
lsu-ag-agexp:8526,,,,,,,,,,,lsu-ag-agexp:8413-162,,,,,,,,,,,,,,lsu-ag-agexp:8526,,,,,,,,lsu-ag-agexp:8413-162
lsu-ag-agexp:8527,,,,,,,,,,,lsu-ag-agexp:8413-148,,,,,,,,,,,,,,lsu-ag-agexp:8527,,,,,,,,lsu-ag-agexp:8413-148
lsu-ag-agexp:8528,,,,,,,,,,,lsu-ag-agexp:8413-98,,,,,,,,,,,,,,lsu-ag-agexp:8528,,,,,,,,lsu-ag-agexp:8413-98
lsu-ag-agexp:8529,,,,,,,,,,,lsu-ag-agexp:8413-123,,,,,,,,,,,,,,lsu-ag-agexp:8529,,,,,,,,lsu-ag-agexp:8413-123
lsu-ag-agexp:852,,,,,,,,,,,lsu-ag-agexp:831-6,,,,,,,,,,,,,,lsu-ag-agexp:852,,,,,,,,lsu-ag-agexp:831-6
lsu-ag-agexp:8530,,,,,,,,,,,lsu-ag-agexp:8413-80,,,,,,,,,,,,,,lsu-ag-agexp:8530,,,,,,,,lsu-ag-agexp:8413-80
lsu-ag-agexp:8531,,,,,,,,,,,lsu-ag-agexp:8413-144,,,,,,,,,,,,,,lsu-ag-agexp:8531,,,,,,,,lsu-ag-agexp:8413-144
lsu-ag-agexp:8532,,,,,,,,,,,lsu-ag-agexp:8413-93,,,,,,,,,,,,,,lsu-ag-agexp:8532,,,,,,,,lsu-ag-agexp:8413-93
lsu-ag-agexp:8533,,,,,,,,,,,lsu-ag-agexp:8413-18,,,,,,,,,,,,,,lsu-ag-agexp:8533,,,,,,,,lsu-ag-agexp:8413-18
lsu-ag-agexp:8534,,,,,,,,,,,lsu-ag-agexp:8413-141,,,,,,,,,,,,,,lsu-ag-agexp:8534,,,,,,,,lsu-ag-agexp:8413-141
lsu-ag-agexp:8535,,,,,,,,,,,lsu-ag-agexp:8413-118,,,,,,,,,,,,,,lsu-ag-agexp:8535,,,,,,,,lsu-ag-agexp:8413-118
lsu-ag-agexp:8536,,,,,,,,,,,lsu-ag-agexp:8413-42,,,,,,,,,,,,,,lsu-ag-agexp:8536,,,,,,,,lsu-ag-agexp:8413-42
lsu-ag-agexp:8537,,,,,,,,,,,lsu-ag-agexp:8413-26,,,,,,,,,,,,,,lsu-ag-agexp:8537,,,,,,,,lsu-ag-agexp:8413-26
lsu-ag-agexp:8538,,,,,,,,,,,lsu-ag-agexp:8413-13,,,,,,,,,,,,,,lsu-ag-agexp:8538,,,,,,,,lsu-ag-agexp:8413-13
lsu-ag-agexp:8539,,,,,,,,,,,lsu-ag-agexp:8413-28,,,,,,,,,,,,,,lsu-ag-agexp:8539,,,,,,,,lsu-ag-agexp:8413-28
lsu-ag-agexp:853,,,,,,,,,,,lsu-ag-agexp:831-7,,,,,,,,,,,,,,lsu-ag-agexp:853,,,,,,,,lsu-ag-agexp:831-7
lsu-ag-agexp:8540,,,,,,,,,,,lsu-ag-agexp:8413-84,,,,,,,,,,,,,,lsu-ag-agexp:8540,,,,,,,,lsu-ag-agexp:8413-84
lsu-ag-agexp:8541,,,,,,,,,,,lsu-ag-agexp:8413-86,,,,,,,,,,,,,,lsu-ag-agexp:8541,,,,,,,,lsu-ag-agexp:8413-86
lsu-ag-agexp:8542,,,,,,,,,,,lsu-ag-agexp:8413-68,,,,,,,,,,,,,,lsu-ag-agexp:8542,,,,,,,,lsu-ag-agexp:8413-68
lsu-ag-agexp:8543,,,,,,,,,,,lsu-ag-agexp:8413-135,,,,,,,,,,,,,,lsu-ag-agexp:8543,,,,,,,,lsu-ag-agexp:8413-135
lsu-ag-agexp:8544,,,,,,,,,,,lsu-ag-agexp:8413-172,,,,,,,,,,,,,,lsu-ag-agexp:8544,,,,,,,,lsu-ag-agexp:8413-172
lsu-ag-agexp:8545,,,,,,,,,,,lsu-ag-agexp:8413-2,,,,,,,,,,,,,,lsu-ag-agexp:8545,,,,,,,,lsu-ag-agexp:8413-2
lsu-ag-agexp:8546,,,,,,,,,,,lsu-ag-agexp:8413-152,,,,,,,,,,,,,,lsu-ag-agexp:8546,,,,,,,,lsu-ag-agexp:8413-152
lsu-ag-agexp:8547,,,,,,,,,,,lsu-ag-agexp:8413-56,,,,,,,,,,,,,,lsu-ag-agexp:8547,,,,,,,,lsu-ag-agexp:8413-56
lsu-ag-agexp:8548,,,,,,,,,,,lsu-ag-agexp:8413-165,,,,,,,,,,,,,,lsu-ag-agexp:8548,,,,,,,,lsu-ag-agexp:8413-165
lsu-ag-agexp:8549,,,,,,,,,,,lsu-ag-agexp:8413-77,,,,,,,,,,,,,,lsu-ag-agexp:8549,,,,,,,,lsu-ag-agexp:8413-77
lsu-ag-agexp:854,,,,,,,,,,,lsu-ag-agexp:831-10,,,,,,,,,,,,,,lsu-ag-agexp:854,,,,,,,,lsu-ag-agexp:831-10
lsu-ag-agexp:8550,,,,,,,,,,,lsu-ag-agexp:8413-158,,,,,,,,,,,,,,lsu-ag-agexp:8550,,,,,,,,lsu-ag-agexp:8413-158
lsu-ag-agexp:8551,,,,,,,,,,,lsu-ag-agexp:8413-99,,,,,,,,,,,,,,lsu-ag-agexp:8551,,,,,,,,lsu-ag-agexp:8413-99
lsu-ag-agexp:8552,,,,,,,,,,,lsu-ag-agexp:8413-120,,,,,,,,,,,,,,lsu-ag-agexp:8552,,,,,,,,lsu-ag-agexp:8413-120
lsu-ag-agexp:8553,,,,,,,,,,,lsu-ag-agexp:8413-74,,,,,,,,,,,,,,lsu-ag-agexp:8553,,,,,,,,lsu-ag-agexp:8413-74
lsu-ag-agexp:8554,,,,,,,,,,,lsu-ag-agexp:8413-52,,,,,,,,,,,,,,lsu-ag-agexp:8554,,,,,,,,lsu-ag-agexp:8413-52
lsu-ag-agexp:8555,,,,,,,,,,,lsu-ag-agexp:8413-67,,,,,,,,,,,,,,lsu-ag-agexp:8555,,,,,,,,lsu-ag-agexp:8413-67
lsu-ag-agexp:8556,,,,,,,,,,,lsu-ag-agexp:8413-76,,,,,,,,,,,,,,lsu-ag-agexp:8556,,,,,,,,lsu-ag-agexp:8413-76
lsu-ag-agexp:8557,,,,,,,,,,,lsu-ag-agexp:8413-22,,,,,,,,,,,,,,lsu-ag-agexp:8557,,,,,,,,lsu-ag-agexp:8413-22
lsu-ag-agexp:8558,,,,,,,,,,,lsu-ag-agexp:8413-65,,,,,,,,,,,,,,lsu-ag-agexp:8558,,,,,,,,lsu-ag-agexp:8413-65
lsu-ag-agexp:8559,,,,,,,,,,,lsu-ag-agexp:8413-170,,,,,,,,,,,,,,lsu-ag-agexp:8559,,,,,,,,lsu-ag-agexp:8413-170
lsu-ag-agexp:855,,,,,,,,,,,lsu-ag-agexp:831-18,,,,,,,,,,,,,,lsu-ag-agexp:855,,,,,,,,lsu-ag-agexp:831-18
lsu-ag-agexp:8560,,,,,,,,,,,lsu-ag-agexp:8413-169,,,,,,,,,,,,,,lsu-ag-agexp:8560,,,,,,,,lsu-ag-agexp:8413-169
lsu-ag-agexp:8561,,,,,,,,,,,lsu-ag-agexp:8413-21,,,,,,,,,,,,,,lsu-ag-agexp:8561,,,,,,,,lsu-ag-agexp:8413-21
lsu-ag-agexp:8562,,,,,,,,,,,lsu-ag-agexp:8413-119,,,,,,,,,,,,,,lsu-ag-agexp:8562,,,,,,,,lsu-ag-agexp:8413-119
lsu-ag-agexp:8563,,,,,,,,,,,lsu-ag-agexp:8413-20,,,,,,,,,,,,,,lsu-ag-agexp:8563,,,,,,,,lsu-ag-agexp:8413-20
lsu-ag-agexp:8564,,,,,,,,,,,lsu-ag-agexp:8413-106,,,,,,,,,,,,,,lsu-ag-agexp:8564,,,,,,,,lsu-ag-agexp:8413-106
lsu-ag-agexp:8565,,,,,,,,,,,lsu-ag-agexp:8413-66,,,,,,,,,,,,,,lsu-ag-agexp:8565,,,,,,,,lsu-ag-agexp:8413-66
lsu-ag-agexp:8566,,,,,,,,,,,lsu-ag-agexp:8413-8,,,,,,,,,,,,,,lsu-ag-agexp:8566,,,,,,,,lsu-ag-agexp:8413-8
lsu-ag-agexp:8567,,,,,,,,,,,lsu-ag-agexp:8413-164,,,,,,,,,,,,,,lsu-ag-agexp:8567,,,,,,,,lsu-ag-agexp:8413-164
lsu-ag-agexp:8568,,,,,,,,,,,lsu-ag-agexp:8413-14,,,,,,,,,,,,,,lsu-ag-agexp:8568,,,,,,,,lsu-ag-agexp:8413-14
lsu-ag-agexp:8569,,,,,,,,,,,lsu-ag-agexp:8413-159,,,,,,,,,,,,,,lsu-ag-agexp:8569,,,,,,,,lsu-ag-agexp:8413-159
lsu-ag-agexp:856,,,,,,,,,,,lsu-ag-agexp:831-26,,,,,,,,,,,,,,lsu-ag-agexp:856,,,,,,,,lsu-ag-agexp:831-26
lsu-ag-agexp:8570,,,,,,,,,,,lsu-ag-agexp:8413-11,,,,,,,,,,,,,,lsu-ag-agexp:8570,,,,,,,,lsu-ag-agexp:8413-11
lsu-ag-agexp:8571,,,,,,,,,,,lsu-ag-agexp:8413-59,,,,,,,,,,,,,,lsu-ag-agexp:8571,,,,,,,,lsu-ag-agexp:8413-59
